url,restaurant_id,fetch_count,time_of_fetching_data,rating,rest_name,address,telephone,website,tags,CUISINES,Special_Diets,Meals,is_michelin,menu_link_available,neighborhood,restaurant_rank,Food_Rating,Value_Rating,Service_Rating,Atmosphere_Rating,PRICE_RANGE,FEATURES,total_reviews,menu_link,geo_id
https://www.tripadvisor.com/Restaurant_Review-g187323-d1340350-Reviews-Zum_Schusterjungen-Berlin.html,d1340350,1,"23/12/2023 09:31:36",4.5,"Zum Schusterjungen","Danziger Str. 9, 10435 Berlin Germany","+49 30 4427654",http://www.zumschusterjungen.com/,"['$', 'German', 'European', 'Central European']","['German', 'European', 'Central European']","['Vegetarian Friendly']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"Prenzlauer Berg1.1 miles from Memorial of the Berlin Wall","#106 of 5,705 Restaurants in Berlin",4,4.5,4,4,"['$14 - $65']","['Reservations', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Table Service']",563,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1341765-Reviews-Kurpfalz_Weinstuben-Berlin.html,d1341765,1,"23/12/2023 09:23:45",4.5,Kurpfalz-Weinstuben,"Wilmersdorfer Str. 93 10629 Berlin, 10629 Berlin Germany","+49 30 8836664",http://www.kurpfalz-weinstuben.de/,"['$$ - $$$', 'German', 'European', 'Healthy']","['German', 'European', 'Healthy', 'Wine Bar']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Dinner', 'Late Night']",No,No,Charlottenburg,"#40 of 5,705 Restaurants in Berlin",4.5,4.5,4.5,5,"['$9 - $30']","['Takeout', 'Wheelchair Accessible', 'Free Wifi', 'Reservations', 'Outdoor Seating', 'Private Dining', 'Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Accepts Credit Cards', 'Table Service']",648,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d13418212-Reviews-MontRaw_Restaurant-Berlin.html,d13418212,1,"23/12/2023 09:22:11",4.5,"MontRaw Restaurant","Torstr. 189, 10115 Berlin Germany","+49 30 25782707",http://montraw.com/,"['$$ - $$$', 'Mediterranean', 'European', 'Healthy']","['American', 'Fast Food', 'Healthy', 'Street Food']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Drinks']",No,No,"Mitte (Borough)0.5 miles from Memorial of the Berlin Wall","#27 of 5,705 Restaurants in Berlin",5,5,4.5,4.5,"['$6 - $11']","['Delivery', 'Takeout', 'Seating', 'Parking Available', 'Wheelchair Accessible', 'Accepts Credit Cards', 'Street Parking', 'Digital Payments', 'BYOB', 'Playgrounds', 'Dog Friendly', 'Family style', 'Non-smoking restaurants']",296,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1342565-Reviews-La_Vigna-Berlin.html,d1342565,1,"23/12/2023 09:29:43",4.5,"La Vigna","Am Olivaer Platz Bregenzer Str. 9 Charlottenburg-Wilmersdorf, 10707 Berlin Germany","+49 30 8835416",http://www.lavignaberlin.de/,"['$$ - $$$', 'Italian', 'Mediterranean', 'European']","['Italian', 'Wine Bar', 'Mediterranean', 'European']","['Vegetarian Friendly', 'Vegan Options']","['Dinner', 'Drinks']",No,No,"Wilmersdorf1.0 miles from Kurfurstendamm","#161 of 5,705 Restaurants in Berlin",4.5,4.5,5,4.5,"['$14 - $57']","['Takeout', 'Outdoor Seating', 'Seating', 'Street Parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Reservations', 'Accepts Credit Cards', 'Table Service']",167,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1342567-Reviews-Ristorante_Peperoncino-Berlin.html,d1342567,1,"23/12/2023 09:21:53",4.5,"Ristorante Peperoncino","Urbanstr. 137, 10967 Berlin Germany","+49 30 69517659",http://www.ristorantepeperoncino.de/,"['$$ - $$$', 'Italian', 'Vegetarian Friendly', 'Vegan Options']",['Italian'],"['Vegetarian Friendly', 'Vegan Options']","['Dinner', 'Late Night']",No,No,"Friedrichshain-Kreuzberg (Borough)1.1 miles from Jewish Museum Berlin","#25 of 5,705 Restaurants in Berlin",4.5,4.5,5,4.5,"['$4 - $28']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Table Service']",723,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d13430812-Reviews-The_Meat-Berlin.html,d13430812,1,"23/12/2023 06:51:10",4.5,"The Meat","Damaschkestrasse 17, 10711 Berlin Germany","+49 800 8436328",http://wwww.themeat.de/,"['$$$$', 'Steakhouse', 'Turkish', 'Greek']","['Steakhouse', 'Turkish', 'Greek', 'Grill']","['Gluten Free Options', 'Vegetarian Friendly']","['Dinner', 'Lunch', 'Late Night', 'Drinks']",No,No,Halensee,"#729 of 5,704 Restaurants in Berlin",4.5,4,4.5,0,"['$14 - $65']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service', 'Buffet', 'Private Dining', 'Street Parking', 'Television', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Live Music', 'Jazz Bar', 'BYOB', 'Dog Friendly', 'Family style']",91,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1344159-Reviews-Restaurant_Bieberbau-Berlin.html,d1344159,1,"23/12/2023 09:21:09",4.5,"Restaurant Bieberbau","Durlacher Str. 15, 10715 Berlin Germany","+49 30 23917469",http://www.restaurant-pianoforte.de/,"['$$$$', 'German', 'Central European', 'Vegetarian Friendly']","['German', 'Central European']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",['Dinner'],No,No,Wilmersdorf,"#19 of 5,705 Restaurants in Berlin",4,4,4,4,"['$52 - $69']","['Highchairs Available', 'Serves Alcohol', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Reservations', 'Outdoor Seating', 'Seating', 'Full Bar', 'Accepts Credit Cards', 'Table Service']",967,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1344170-Reviews-Zur_Haxe-Berlin.html,d1344170,1,"23/12/2023 09:23:26",4.5,"Zur Haxe","Erich-Weinert-Str. 128, 10409 Berlin Germany","+49 30 4216312",http://zurhaxe-berlin.de/,"['$$ - $$$', 'German', 'European', 'Central European']","['German', 'European', 'Central European']","['Gluten Free Options']","['Lunch', 'Dinner']",No,No,"Prenzlauer Berg","#37 of 5,705 Restaurants in Berlin",4.5,4,4.5,5,"['$3 - $20']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Table Service']",476,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1344552-Reviews-Focaccino-Berlin.html,d1344552,1,"23/12/2023 06:51:16",4.5,Focaccino,"Stuttgarter Platz 16 Charlottenburg,Wilmesdorf, 10627 Berlin Germany","+49 30 3248838",http://www.focaccino.eu/,"['$$ - $$$', 'Italian', 'Sicilian', 'Vegetarian Friendly']","['Italian', 'Sicilian']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Dinner', 'Drinks']",No,No,"Charlottenburg1.1 miles from Charlottenburg Palace","#1 of 5,704 Restaurants in Berlin",4.5,4,4.5,0,"['$14 - $44']","['Takeout', 'Outdoor Seating', 'Reservations', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Credit Cards', 'Table Service', 'Dog Friendly', 'Gift Cards Available']",769,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1346418-Reviews-Sissi-Berlin.html,d1346418,1,"23/12/2023 09:27:37",4.5,Sissi,"Motzstrasse 34 Schöneberg, 10777 Berlin Germany","+49 30 21018101",http://www.sissi.berlin/,"['$$ - $$$', 'Austrian', 'European', 'Diner']","['Austrian', 'European', 'Central European', 'Diner']","['Vegetarian Friendly', 'Gluten Free Options']","['Dinner', 'Drinks']",No,No,"Schoneberg0.7 miles from Kurfurstendamm","#71 of 5,705 Restaurants in Berlin",4,3.5,4,4,"['$8 - $30']","['Takeout', 'Free Wifi', 'Gift Cards Available', 'Reservations', 'Outdoor Seating', 'Private Dining', 'Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Credit Cards', 'Table Service']",793,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1347744-Reviews-EBERT_Restaurant_Bar-Berlin.html,d1347744,1,"23/12/2023 09:22:26",4.5,"EBERT Restaurant & Bar","Eisenzahnstrasse 59, 10709 Berlin Germany","+49 30 8917567",http://www.restaurant-ebert.de/,"['$$ - $$$', 'German', 'Grill', 'Vegetarian Friendly']","['International', 'European', 'Central European']","['Gluten Free Options']","['Lunch', 'Dinner']",No,No,Wilmersdorf,"#30 of 5,705 Restaurants in Berlin",4.5,4.5,4.5,4.5,"['$25 - $218']","['Outdoor Seating', 'Free off-street parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Reservations', 'Seating', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']",414,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d13536310-Reviews-Bistro_Ribelle-Berlin.html,d13536310,1,"23/12/2023 09:30:06",5,"Bistro Ribelle","Reinhardtstrasse 9 Close to Friedrichstadtpalast / Friedrichstrasse, 10117 Berlin Germany","+49 30 84710627",http://www.bistro-ribelle.de/,"['$$ - $$$', 'Italian', 'Mediterranean', 'Healthy']","['Mediterranean', 'Healthy', 'Italian']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Drinks']",No,No,"Mitte (Borough)0.5 miles from Unter den Linden","#93 of 5,705 Restaurants in Berlin",4.5,4.5,5,4.5,"['$7 - $15']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Wine and Beer', 'Table Service', 'Highchairs Available', 'Full Bar']",98,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1354842-Reviews-Schnitzelei-Berlin.html,d1354842,1,"23/12/2023 09:28:41",4.5,Schnitzelei,"Rontgenstraße 7b, 10587 Berlin Germany","+49 30 34702777",https://schnitzelei.de/charlottenburg/,"['$$ - $$$', 'German', 'Vegetarian Friendly', 'Vegan Options']",['German'],"['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night']",No,No,"Charlottenburg0.8 miles from Charlottenburg Palace","#81 of 5,705 Restaurants in Berlin",4.5,4,4.5,4,"['$17 - $39']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']",728,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1360718-Reviews-Zum_Patzenhofer-Berlin.html,d1360718,1,"23/12/2023 09:31:08",4.5,"Zum Patzenhofer","Meinekestr. 26, 10719 Berlin Germany","+49 30 8821135",https://www.facebook.com/pages/Zum-Patzenhofer/110659392376688,"['$$ - $$$', 'German', 'Bar', 'European']","['German', 'Bar', 'Central European', 'European']","['Vegetarian Friendly']","['Lunch', 'Dinner', 'Brunch', 'Late Night']",No,No,"Charlottenburg0.3 miles from Kurfurstendamm","#102 of 5,705 Restaurants in Berlin",4.5,4.5,4.5,4.5,"['$2 - $9']","['Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']",470,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d13620321-Reviews-Madloba_Lounge-Berlin.html,d13620321,1,"23/12/2023 09:28:36",3,"Madloba Lounge","Lietzenburger Str. 13/15, 10789 Berlin Germany","+49 30 98428379",https://madloba.de/,"['$$$$', 'Mediterranean', 'Georgian']","['Georgian', 'Mediterranean']","['Vegetarian Friendly']","['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Late Night', 'Drinks']",No,No,"Schoneberg0.4 miles from Kurfurstendamm","#5,388 of 5,705 Restaurants in Berlin",4.5,4,4,4.5,"['$17 - $39']","['Reservations', 'Seating', 'Table Service', 'Delivery', 'Takeout', 'Outdoor Seating', 'Parking Available', 'Free off-street parking', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Free Wifi', 'Live Music']",25,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d13848266-Reviews-Burger_Turm-Berlin.html,d13848266,1,"23/12/2023 09:19:49",5,"Burger Turm","Turmstrasse 49, 10551 Berlin Germany","+49 30 49956625",http://www.burgerturm.com/,"['$$ - $$$', 'American', 'Vegetarian Friendly']",['American'],"['Vegetarian Friendly']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"Mitte (Borough)1.4 miles from Zoo Berlin","#7 of 5,705 Restaurants in Berlin",4.5,4.5,4.5,4.5,"['$9 - $28']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Television', 'Serves Alcohol', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Street Parking', 'Free off-street parking', 'Wine and Beer', 'Digital Payments', 'Dog Friendly', 'Family style']",955,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d1390967-Reviews-Don_Camillo-Berlin.html,d1390967,1,"23/12/2023 09:28:47",4.5,"Don Camillo","Schlossstr. 7/8 Charlottenburg, 14059 Berlin Germany","+49 30 3223572",http://don-camillo-berlin.de/,"['$$$$', 'Italian', 'Mediterranean', 'European']","['Italian', 'Mediterranean', 'European']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night']",No,No,"Charlottenburg0.3 miles from Charlottenburg Palace","#82 of 5,705 Restaurants in Berlin",4.5,4,4.5,4.5,"['$17 - $39']","['Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']",394,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d1391399-Reviews-Villa_Marquise-Paris_Ile_de_France.html,d1391399,1,"24/12/2023 08:29:34",4,"Villa Marquise","111 rue de Vaugirard, 75006 Paris France","+33 1 45 44 67 25",http://lor.paris/r/villa-marquise-paris,"['$$ - $$$', 'French', 'Bar', 'European']","['French', 'Bar', 'European']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Breakfast', 'Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"6th Arr. - Luxembourg0.2 miles from Quartier Montparnasse","#2,922 of 14,523 Restaurants in Paris",0,0,0,0,"['$13 - $30']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']",165,,187147
https://www.tripadvisor.com/Restaurant_Review-g186338-d13917394-Reviews-Purezza_Camden-London_England.html,d13917394,1,"23/12/2023 10:32:40",4.5,"Purezza Camden","45-47 Parkway, London NW1 7PN England","+44 20 3884 0078",http://purezza.co.uk/locations/camden/,"['$$ - $$$', 'Italian', 'Pizza', 'European']","['Indian', 'Healthy']","['Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",['Dinner'],No,No,"Camden0.7 miles from Regent's Park","#267 of 15,809 Restaurants in London",5,5,5,5,"['$19 - $25']","['Takeout', 'Seating', 'Highchairs Available', 'Accepts Mastercard', 'Accepts Visa', 'Delivery', 'Reservations', 'Wheelchair Accessible', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'BYOB']",597,,186338
https://www.tripadvisor.com/Restaurant_Review-g187323-d13961993-Reviews-Maison_Umami-Berlin.html,d13961993,1,"23/12/2023 09:23:18",4.5,"Maison Umami","Schlesische Str. 5, 10997 Berlin Germany","+49 30 27982424",http://www.umami-restaurants.de/,"['$$ - $$$', 'Asian', 'Fusion', 'Vietnamese']","['Asian', 'Vietnamese', 'Fusion']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"Friedrichshain-Kreuzberg (Borough)0.3 miles from East Side Gallery","#36 of 5,705 Restaurants in Berlin",4.5,4,4.5,5,"['$3 - $20']","['Takeout', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service', 'Wine and Beer']",331,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d13994194-Reviews-Hasty_Pastry-Berlin.html,d13994194,1,"23/12/2023 09:20:37",4.5,"Hasty Pastry","Bayreuther Str. 6, 10787 Berlin Germany","+49 30 75442673",https://www.facebook.com/hastypastrycafe/,"['$', 'Cafe', 'European', 'Street Food']","['Cafe', 'European', 'Street Food']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Breakfast', 'Lunch', 'Brunch', 'Drinks']",No,No,"Schoneberg0.4 miles from Kurfurstendamm","#14 of 5,705 Restaurants in Berlin",4,4,4,4,"['$8 - $14']","['Delivery', 'Takeout', 'Outdoor Seating', 'Seating', 'Table Service', 'Street Parking']",300,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d14013107-Reviews-1000_1_Signes-Paris_Ile_de_France.html,d14013107,1,"24/12/2023 08:43:23",5,"1000 & 1 Signes","76 rue de Charonne, 75011 Paris France","+33 6 83 99 73 11",http://www.1000et1signes.com/,"['$$ - $$$', 'Moroccan', 'Middle Eastern', 'Vegetarian Friendly']","['Moroccan', 'Middle Eastern']","['Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']","['Lunch', 'Dinner']",No,No,Roquette,"#112 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$7 - $44']","['Takeout', 'Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Wine and Beer']",191,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d14034057-Reviews-La_Mezcla-Berlin.html,d14034057,1,"23/12/2023 09:21:58",4.5,"La Mezcla","Hedwigstr. 1, 12159 Berlin Germany","+49 30 85750700",http://www.la-mezcla.de/,"['$$ - $$$', 'Latin', 'Fusion', 'Vegetarian Friendly']","['Latin', 'Fusion']","['Vegetarian Friendly']","['Dinner', 'Late Night', 'Drinks']",No,No,Friedenau,"#1,265 of 5,705 Restaurants in Berlin",5,5,4.5,4.5,"['$13 - $42']","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Family style', 'Non-smoking restaurants', 'Gift Cards Available']",44,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d14039269-Reviews-Can_Alegria_Paris-Paris_Ile_de_France.html,d14039269,1,"24/12/2023 08:33:57",5,"Can Alegria Paris","73 rue Jean Baptiste Pigalle, 75009 Paris France","+33 6 13 10 51 90",http://www.canalegriaparis.com/,"['$$ - $$$', 'French', 'Mediterranean', 'European']","['French', 'European', 'Healthy']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Brunch', 'Late Night', 'Drinks']",No,No,"Saint-Georges0.3 miles from Montmartre","#42 of 14,523 Restaurants in Paris",4,3.5,4,4,"['$13 - $50']","['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']",1280,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d14066702-Reviews-Pianovins-Paris_Ile_de_France.html,d14066702,1,"24/12/2023 08:40:46",5,Pianovins,"46 rue Trousseau, 75011 Paris France","+33 1 48 06 95 85",http://www.pianovins.com/,"['$$$$', 'French', 'Healthy']","['French', 'Healthy']","['Vegetarian Friendly', 'Gluten Free Options']","['Lunch', 'Dinner']",No,No,"Bercy / Nation0.5 miles from Place de la Bastille","#99 of 14,523 Restaurants in Paris",5,4.5,5,5,"['$33 - $70']","['Reservations', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']",214,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d14109154-Reviews-Madito-Paris_Ile_de_France.html,d14109154,1,"24/12/2023 08:38:16",5,Madito,"12 rue de Candie, 75011 Paris France",+33625218041,https://www.facebook.com/Madito-139442890059577/,"['$$ - $$$', 'Lebanese', 'Mediterranean', 'Middle Eastern']","['Lebanese', 'Mediterranean', 'Middle Eastern']","['Vegetarian Friendly']","['Lunch', 'Dinner']",No,No,Quinze-Vingts,"#79 of 14,523 Restaurants in Paris",5,4.5,4.5,5,"['$22 - $44']","['Reservations', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']",347,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d14210107-Reviews-Bao_ME-Paris_Ile_de_France.html,d14210107,1,"24/12/2023 08:32:19",5,"Bao & ME","89 rue du Faubourg Poissonniere, 75009 Paris France","+33 1 83 91 95 50",http://baoandme.fr/,"['$', 'Asian', 'Fusion', 'Healthy']","['Asian', 'Fusion', 'Healthy', 'Street Food']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner']",No,No,"9th Arr. - Opera","#29 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$11 - $25']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Accepts Credit Cards', 'Table Service']",860,,187147
https://www.tripadvisor.com/Restaurant_Review-g186338-d1456708-Reviews-The_India_Best_of_the_City-London_England.html,d1456708,1,"23/12/2023 10:46:01",4.5,"The India - Best of the City","Cannon Street 21 College Hill 21 College Hill, London EC4R 2RP England",+4402072485855,http://theindia.restaurant/,"['$$ - $$$', 'Indian', 'Asian', 'Vegetarian Friendly']","['Indian', 'Asian']","['Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']","['Lunch', 'Dinner', 'Drinks']",No,No,"City of London0.3 miles from Millennium Bridge","#210 of 15,809 Restaurants in London",5,5,5,5,"['$13 - $38']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Street Parking', 'Wine and Beer', 'Non-smoking restaurants']",510,,186338
https://www.tripadvisor.com/Restaurant_Review-g187147-d14643721-Reviews-Petit_Boutary-Paris_Ile_de_France.html,d14643721,1,"24/12/2023 08:31:43",5,"Petit Boutary","16 rue Jacquemont, 75017 Paris France",0186943044,http://www.petitboutary.com/,"['$$$$', 'French', 'European', 'Healthy']","['French', 'European', 'Healthy', 'Gastropub']","['Vegetarian Friendly', 'Gluten Free Options']","['Lunch', 'Dinner']",No,No,"Epinettes0.3 miles from Cimetiere de Montmartre","#23 of 14,523 Restaurants in Paris",5,4.5,5,4.5,"['$49 - $64']","['Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']",567,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d14788731-Reviews-Domenico_s-Paris_Ile_de_France.html,d14788731,1,"24/12/2023 08:33:29",5,Domenico's,"8 rue Saint Lazare, 75009 Paris France","+33 1 42 40 02 48",http://www.domenicos.fr/,"['$$ - $$$', 'Italian', 'Mediterranean', 'Campania']","['Italian', 'Mediterranean', 'Sicilian', 'Southern-Italian', 'Campania', 'Apulian']","['Vegetarian Friendly', 'Gluten Free Options']","['Lunch', 'Drinks']",No,No,"9th Arr. - Opera","#38 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$22 - $32']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Street Parking', 'Wine and Beer', 'Digital Payments', 'Dog Friendly', 'Family style', 'Non-smoking restaurants']",954,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d1497934-Reviews-Brasserie_Le_Petit_Marcel-Paris_Ile_de_France.html,d1497934,1,"24/12/2023 08:28:48",4,"Brasserie Le Petit Marcel","65 rue Rambuteau, 75004 Paris France","+33 1 48 87 10 20",http://www.facebook.com/Lepetitmarcel.fr,"['$$ - $$$', 'French', 'Bar', 'European']","['French', 'Bar', 'European']","['Vegetarian Friendly']",['Drinks'],No,No,"Saint-Merri0.1 miles from Centre Pompidou","#1,877 of 14,523 Restaurants in Paris",0,0,0,0,"['$13 - $26']","['Free Wifi', 'Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Full Bar', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Credit Cards', 'Table Service']",661,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d15042418-Reviews-Pastamore-Paris_Ile_de_France.html,d15042418,1,"24/12/2023 08:31:15",5,Pastamore,"37 Boulevard du Montparnasse, 75006 Paris France","+33 1 43 21 59 03",http://www.pastamore.fr/,"['$$ - $$$', 'Italian', 'Healthy', 'Central-Italian']","['Italian', 'Healthy', 'Central-Italian']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner']",No,No,"6th Arr. - Luxembourg0.2 miles from Quartier Montparnasse","#19 of 14,523 Restaurants in Paris",5,4.5,5,5,"['$19 - $28']","['Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Wine and Beer', 'Digital Payments', 'Family style']",1837,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d15098853-Reviews-Chefs_a_Table-Paris_Ile_de_France.html,d15098853,1,"24/12/2023 08:30:55",5,"Chefs à Table","15 rue Trousseau, 75011 Paris France","+33 9 81 12 93 11",https://www.instagram.com/chefsatable_/,"['$$ - $$$', 'French', 'Contemporary', 'Healthy']","['French', 'Healthy', 'Contemporary']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Drinks']",No,No,"Bercy / Nation0.4 miles from Place de la Bastille","#16 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$28 - $72']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']",174,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d1526030-Reviews-Belmondo_Restaurant-Berlin.html,d1526030,1,"23/12/2023 09:24:55",4.5,"Belmondo Restaurant","Knesebeckstr. 93, 10623 Berlin Germany","+49 30 36287261",http://www.belmondo-berlin.de/,"['$$$$', 'French', 'European', 'Central European']","['French', 'European', 'Central European']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night']",No,No,"Charlottenburg0.6 miles from Kurfurstendamm","#50 of 5,705 Restaurants in Berlin",4.5,4,4.5,4.5,"['$6 - $43']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']",496,,187323
